num_sections,dll_characteristics,max_section_entropy,num_dlls,dangerous_api_count,num_rwe_sections,characteristics,is_ep_in_unexpected_section,avg_section_entropy,num_imports,size_of_image,api_list,label
7,33120,7.945360041,13,7,0,34,0,5.257968735,401,72306688,SymSetSearchPathW SymGetSearchPathW SymGetModuleBase64 SymFunctionTableAccess64 StackWalk64 SymSetOptions SymCleanup SymGetLineFromAddr64 MiniDumpWriteDump SymGetOptions SymFromAddr SymInitialize UnDecorateSymbolName htonl WSAGetLastError getservbyname ntohs ntohl closesocket getsockopt socket WSAStartup WSAIoctl recvfrom gethostname __WSAFDIsSet getservbyport gethostbyaddr inet_ntoa inet_addr WSACleanup gethostbyname accept sendto bind send recv FreeAddrInfoW GetAddrInfoW GetNameInfoW select WSASocketW WSASend WSAGetOverlappedResult WSADuplicateSocketW shutdown listen htons WSASendTo WSARecvFrom WSARecv setsockopt getsockname getpeername ioctlsocket connect WSASetLastError CoTaskMemFree GetAdaptersAddresses GetBestRoute2 ConvertInterfaceLuidToNameW ConvertInterfaceIndexToLuid GetModuleFileNameExW EnumProcessModules SHGetKnownFolderPath GetUserProfileDirectoryW CryptReleaseContext RegEnumKeyExW RegQueryInfoKeyW RegOpenKeyExA RegEnumKeyExA OpenProcessToken GetUserNameW RegCloseKey RegOpenKeyExW EventWriteTransfer EventSetInformation EventUnregister EventRegister ReportEventW RegisterEventSourceW DeregisterEventSource CryptEnumProvidersW CryptSignHashW CryptDestroyHash CryptCreateHash CryptDecrypt CryptExportKey CryptGetUserKey CryptGetProvParam CryptSetHashParam CryptDestroyKey RegQueryValueExW CryptAcquireContextW SetSecurityInfo GetSecurityInfo SetEntriesInAclA FreeSid AllocateAndInitializeSid SystemFunction036 RegGetValueW RegQueryValueExA MapVirtualKeyW DispatchMessageA TranslateMessage GetMessageA GetUserObjectInformationW CharUpperA GetSystemMetrics MessageBoxW GetProcessWindowStation CertOpenStore CertCloseStore CertEnumCertificatesInStore CertFindCertificateInStore CertDuplicateCertificateContext CertFreeCertificateContext CertGetCertificateContextProperty BCryptGenRandom UnhandledExceptionFilter RtlLookupFunctionEntry IsProcessorFeaturePresent InitializeSListHead InterlockedPushEntrySList RtlCaptureContext GetCPInfo GetStringTypeW RtlUnwindEx RtlPcToFileHeader RaiseException InitializeCriticalSectionAndSpinCount ExitProcess GetModuleHandleExW SetStdHandle CreateThread ExitThread FreeLibraryAndExitThread GetFileAttributesExW SetFileAttributesW GetConsoleOutputCP GetDriveTypeW HeapSize GetCommandLineA GetCommandLineW HeapFree HeapAlloc FlsAlloc FlsGetValue FlsSetValue FlsFree CompareStringW GetLocaleInfoW IsValidLocale GetUserDefaultLCID EnumSystemLocalesW HeapReAlloc LCMapStringEx DecodePointer SetEndOfFile OutputDebugStringW GetProcessHeap HeapQueryInformation FindFirstFileExW IsValidCodePage GetOEMCP TerminateProcess EncodePointer InitializeCriticalSectionEx VerSetConditionMask VerifyVersionInfoW GetEnvironmentVariableA WideCharToMultiByte CloseHandle CreateFileMappingW MapViewOfFile UnmapViewOfFile GetLocalTime SetConsoleCtrlHandler LoadResource LockResource SizeofResource FindResourceA GetLastError WaitForSingleObject CreateRemoteThread OpenProcess OpenFileMappingW GetFileType RemoveVectoredExceptionHandler RtlCaptureStackBackTrace GetStdHandle GetCurrentProcess GetCurrentProcessId VirtualQuery MultiByteToWideChar WriteConsoleW LocalFree FormatMessageW InitOnceExecuteOnce CreateEventA GetModuleHandleA GetProcAddress LoadLibraryExA GetEnvironmentStringsW FreeEnvironmentStringsW GetEnvironmentVariableW SetEnvironmentVariableW SetCurrentDirectoryW GetCurrentDirectoryW GetTempPathW SetLastError QueryPerformanceCounter QueryPerformanceFrequency InitializeCriticalSection EnterCriticalSection LeaveCriticalSection Sleep GetProcessTimes SetPriorityClass GetPriorityClass GlobalMemoryStatusEx GetSystemInfo GetSystemTimeAsFileTime GetTickCount64 GetVersionExW GetSystemTimePreciseAsFileTime GetModuleFileNameW GetProcessIoCounters FileTimeToSystemTime GetConsoleTitleW SetConsoleTitleW K32GetProcessMemoryInfo CreateToolhelp32Snapshot Process32First Process32Next SetHandleInformation CreateIoCompletionPort SetFileCompletionNotificationModes CreateFileA CreateFileW DuplicateHandle PostQueuedCompletionStatus SetEvent ResetEvent QueueUserWorkItem RegisterWaitForSingleObject UnregisterWait GetConsoleMode SetConsoleMode GetNumberOfConsoleInputEvents ReadConsoleInputW ReadConsoleW FillConsoleOutputCharacterW FillConsoleOutputAttribute GetConsoleCursorInfo SetConsoleCursorInfo GetConsoleScreenBufferInfo SetConsoleCursorPosition SetConsoleTextAttribute WriteConsoleInputW CancelIoEx CancelIo SwitchToThread GetStartupInfoW CreateDirectoryW GetFileAttributesW SetFileInformationByHandle RtlUnwind GetExitCodeProcess CreateProcessW GetProcessId UnregisterWaitEx CreateJobObjectW AssignProcessToJobObject SetInformationJobObject LCMapStringW K32GetModuleBaseNameW InitializeSRWLock ReleaseSRWLockExclusive ReleaseSRWLockShared AcquireSRWLockExclusive AcquireSRWLockShared TryAcquireSRWLockExclusive TryAcquireSRWLockShared TryEnterCriticalSection DeleteCriticalSection InitializeConditionVariable WakeConditionVariable WakeAllConditionVariable SleepConditionVariableCS ReleaseSemaphore GetCurrentThread ResumeThread TlsAlloc TlsGetValue TlsSetValue TlsFree GetCurrentProcessorNumber GetNativeSystemInfo GetProcessAffinityMask SetThreadAffinityMask CreateSemaphoreA FlushFileBuffers ReadFile WriteFile ConnectNamedPipe SetNamedPipeHandleState PeekNamedPipe CreateNamedPipeW WaitNamedPipeW CancelSynchronousIo CreateNamedPipeA GetNamedPipeHandleStateA GetNamedPipeClientProcessId GetNamedPipeServerProcessId GetLongPathNameW GetShortPathNameW ReadDirectoryChangesW FindClose FindFirstFileW FindNextFileW GetDiskFreeSpaceW GetFileInformationByHandle GetFileSizeEx GetFinalPathNameByHandleW GetFullPathNameW RemoveDirectoryW SetFilePointerEx SetFileTime DeviceIoControl FlushViewOfFile CreateFileMappingA ReOpenFile CopyFileW MoveFileExW CreateHardLinkW GetFileInformationByHandleEx CreateSymbolicLinkW DebugBreak FormatMessageA FreeLibrary LoadLibraryExW SetErrorMode GetQueuedCompletionStatus GetCurrentThreadId ReadConsoleA VirtualAlloc VirtualProtect VirtualFree VirtualLock GetACP GetModuleHandleW LoadLibraryA LoadLibraryW GetSystemTime SystemTimeToFileTime GetSystemDirectoryA SwitchToFiber DeleteFiber CreateFiberEx ConvertFiberToThread ConvertThreadToFiberEx RtlVirtualUnwind AddVectoredExceptionHandler RtlAddFunctionTable RtlDeleteFunctionTable IsDebuggerPresent OutputDebugStringA SuspendThread GetThreadContext GetThreadTimes GetLocaleInfoEx GetNumberFormatEx GetCurrencyFormatEx ResolveLocaleName SystemTimeToTzSpecificLocalTime GetTimeZoneInformation GetTimeFormatEx GetDateFormatEx ExpandEnvironmentStringsA GetWindowsDirectoryA GetVersionExA GetTickCount GetDynamicTimeZoneInformation GetGeoInfoW GetUserGeoID LocaleNameToLCID LCIDToLocaleName DeleteFileA GetFileSize GetTempPathA GetTempFileNameA MapViewOfFileEx SetThreadPriority GetThreadPriority QueryThreadCycleTime SleepConditionVariableSRW SetUnhandledExceptionFilter InitOnceBeginInitialize InitOnceComplete timeGetTime,1
5,0,2.506828627,2,0,0,8462,0,0.95393325,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
5,0,3.934919523,2,0,0,8462,0,1.239649086,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
3,34112,5.48105088,1,0,0,258,0,3.536597077,1,73728,_CorExeMain,1
6,33120,7.883513849,18,10,0,34,0,5.231941593,533,1953792,gethostbyname recv send socket ioctlsocket setsockopt ntohs WSACleanup WSAStartup sendto htons __WSAFDIsSet select accept listen bind inet_ntoa inet_addr recvfrom WSAGetLastError closesocket gethostname connect GetFileVersionInfoW VerQueryValueW GetFileVersionInfoSizeW timeGetTime waveOutSetVolume mciSendStringW ImageList_ReplaceIcon ImageList_Destroy ImageList_Remove ImageList_SetDragCursorImage ImageList_BeginDrag ImageList_DragEnter ImageList_DragLeave ImageList_EndDrag ImageList_DragMove InitCommonControlsEx ImageList_Create WNetGetConnectionW WNetCancelConnection2W WNetUseConnectionW WNetAddConnection2W HttpOpenRequestW InternetCloseHandle InternetOpenW InternetSetOptionW InternetCrackUrlW HttpQueryInfoW InternetQueryOptionW InternetConnectW HttpSendRequestW FtpOpenFileW FtpGetFileSize InternetOpenUrlW InternetReadFile InternetQueryDataAvailable GetProcessMemoryInfo IcmpSendEcho IcmpCloseHandle IcmpCreateFile DestroyEnvironmentBlock LoadUserProfileW CreateEnvironmentBlock UnloadUserProfile IsThemeActive WaitForSingleObject HeapAlloc GetProcessHeap HeapFree Sleep GetCurrentThreadId MultiByteToWideChar MulDiv GetVersionExW IsWow64Process GetSystemInfo FreeLibrary LoadLibraryA GetProcAddress SetErrorMode GetModuleFileNameW WideCharToMultiByte lstrcpyW lstrlenW GetModuleHandleW QueryPerformanceCounter VirtualFreeEx OpenProcess VirtualAllocEx WriteProcessMemory ReadProcessMemory CreateFileW SetFilePointerEx SetEndOfFile ReadFile WriteFile FlushFileBuffers TerminateProcess CreateToolhelp32Snapshot Process32FirstW Process32NextW SetFileTime GetFileAttributesW FindFirstFileW FindClose GetLongPathNameW GetShortPathNameW DeleteFileW FindNextFileW CopyFileExW GetFullPathNameW CreateDirectoryW RemoveDirectoryW SetSystemPowerState QueryPerformanceFrequency LoadResource LockResource SizeofResource OutputDebugStringW GetTempPathW GetTempFileNameW DeviceIoControl LoadLibraryW GetLocalTime CompareStringW EnterCriticalSection DuplicateHandle GetStdHandle CreatePipe TerminateThread LoadLibraryExW FindResourceExW CopyFileW VirtualFree FormatMessageW GetExitCodeProcess GetPrivateProfileStringW WritePrivateProfileStringW GetPrivateProfileSectionW WritePrivateProfileSectionW GetPrivateProfileSectionNamesW FileTimeToLocalFileTime FileTimeToSystemTime SystemTimeToFileTime LocalFileTimeToFileTime GetDriveTypeW GetDiskFreeSpaceExW GetDiskFreeSpaceW GetVolumeInformationW SetVolumeLabelW CreateHardLinkW SetFileAttributesW CreateEventW SetEvent GetEnvironmentVariableW SetEnvironmentVariableW GlobalLock GlobalUnlock GlobalAlloc GetFileSize GlobalFree GlobalMemoryStatusEx Beep GetSystemDirectoryW HeapReAlloc HeapSize GetComputerNameW GetWindowsDirectoryW GetCurrentProcessId GetProcessIoCounters CreateProcessW GetProcessId SetPriorityClass VirtualAlloc SetCurrentDirectoryW IsDebuggerPresent GetCurrentDirectoryW lstrcmpiW GetLastError RaiseException InitializeCriticalSectionAndSpinCount DeleteCriticalSection RtlLookupFunctionEntry RtlVirtualUnwind UnhandledExceptionFilter SetUnhandledExceptionFilter GetStartupInfoW IsProcessorFeaturePresent GetSystemTimeAsFileTime CreateThread GetCurrentProcess GetCurrentThread LeaveCriticalSection InitializeSListHead RtlUnwindEx RtlPcToFileHeader SetLastError TlsAlloc ResetEvent WaitForSingleObjectEx TlsGetValue TlsSetValue TlsFree EncodePointer ExitProcess GetModuleHandleExW ExitThread ResumeThread FreeLibraryAndExitThread GetACP GetDateFormatW GetTimeFormatW LCMapStringW GetStringTypeW GetFileType SetStdHandle GetConsoleCP GetConsoleMode ReadConsoleW GetTimeZoneInformation FindFirstFileExW IsValidCodePage GetOEMCP GetCPInfo GetCommandLineA GetCommandLineW GetEnvironmentStringsW FreeEnvironmentStringsW SetEnvironmentVariableA CloseHandle WriteConsoleW MoveFileW RtlCaptureContext GetMenuStringW GetSubMenu GetCaretPos IsZoomed GetWindowLongW GetMonitorInfoW SetWindowLongW SetLayeredWindowAttributes FlashWindow GetClassLongPtrW TranslateAcceleratorW IsDialogMessageW GetSysColor InflateRect DrawFocusRect DrawTextW FrameRect DrawFrameControl FillRect PtInRect DestroyAcceleratorTable CreateAcceleratorTableW SetCursor GetWindowDC GetSystemMetrics SetWindowLongPtrW GetActiveWindow CharNextW wsprintfW RedrawWindow DrawMenuBar DestroyMenu SetMenu GetWindowTextLengthW CreateMenu IsDlgButtonChecked DefDlgProcW CallWindowProcW ReleaseCapture SetCapture BlockInput GetMessageW LockWindowUpdate DispatchMessageW TranslateMessage PeekMessageW GetInputState UnregisterHotKey CharLowerBuffW MonitorFromPoint MonitorFromRect LoadImageW mouse_event ExitWindowsEx SetActiveWindow FindWindowExW EnumThreadWindows IsCharUpperW InsertMenuItemW IsMenu TrackPopupMenuEx GetCursorPos DeleteMenu CheckMenuRadioItem GetMenuItemID GetMenuItemCount SetMenuItemInfoW GetMenuItemInfoW SetForegroundWindow IsIconic FindWindowW GetClipboardData keybd_event SendInput GetAsyncKeyState SetKeyboardState GetKeyboardState GetKeyState VkKeyScanW LoadStringW DialogBoxParamW MessageBeep EndDialog SendDlgItemMessageW GetDlgItem SetWindowTextW CopyRect ReleaseDC GetDC EndPaint BeginPaint GetClientRect GetMenu DestroyWindow EnumWindows GetDesktopWindow IsWindow IsWindowEnabled IsWindowVisible EnableWindow InvalidateRect GetWindowThreadProcessId AttachThreadInput GetFocus GetWindowTextW ScreenToClient SendMessageTimeoutW EnumChildWindows CharUpperBuffW GetClassNameW GetParent GetDlgCtrlID SendMessageW MapVirtualKeyW PostMessageW IsCharLowerW IsCharAlphaNumericW IsCharAlphaW GetKeyboardLayoutNameW ClientToScreen RegisterHotKey GetCursorInfo SetWindowPos CopyImage AdjustWindowRectEx SetRect SetClipboardData EmptyClipboard CountClipboardFormats SetMenuDefaultItem CloseClipboard GetWindowRect SetUserObjectSecurity IsClipboardFormatAvailable CloseDesktop CloseWindowStation OpenDesktopW SetProcessWindowStation GetProcessWindowStation OpenWindowStationW GetUserObjectSecurity MessageBoxW DefWindowProcW MoveWindow SetFocus PostQuitMessage KillTimer CreatePopupMenu RegisterWindowMessageW SetTimer ShowWindow CreateWindowExW RegisterClassExW LoadIconW LoadCursorW GetSysColorBrush GetForegroundWindow MessageBoxA DestroyIcon SystemParametersInfoW OpenClipboard GetWindowLongPtrW EndPath DeleteObject GetDeviceCaps ExtCreatePen StrokePath SetPixel CloseFigure LineTo AngleArc MoveToEx Ellipse PolyDraw GetTextExtentPoint32W CreateCompatibleBitmap BeginPath Rectangle SetViewportOrgEx GetObjectW SetBkMode RoundRect SetBkColor CreatePen CreateSolidBrush SetTextColor CreateFontW GetTextFaceW GetStockObject CreateDCW GetPixel DeleteDC GetDIBits StretchBlt SelectObject CreateCompatibleDC StrokeAndFillPath GetSaveFileNameW GetOpenFileNameW GetAce RegEnumValueW RegDeleteValueW RegDeleteKeyW RegEnumKeyExW RegOpenKeyExW RegCloseKey RegQueryValueExW RegConnectRegistryW InitializeSecurityDescriptor InitializeAcl AdjustTokenPrivileges OpenThreadToken OpenProcessToken LookupPrivilegeValueW DuplicateTokenEx CreateProcessAsUserW CreateProcessWithLogonW GetLengthSid CopySid LogonUserW AllocateAndInitializeSid CheckTokenMembership FreeSid GetTokenInformation RegSetValueExW GetSecurityDescriptorDacl GetAclInformation RegCreateKeyExW AddAce SetSecurityDescriptorDacl InitiateSystemShutdownExW GetUserNameW DragFinish DragQueryPoint ShellExecuteExW DragQueryFileW SHEmptyRecycleBinW SHGetPathFromIDListW SHBrowseForFolderW SHCreateShellItem SHGetDesktopFolder SHGetSpecialFolderLocation SHGetFolderPathW SHFileOperationW ExtractIconExW Shell_NotifyIconW ShellExecuteW CoTaskMemAlloc CoTaskMemFree CLSIDFromString ProgIDFromCLSID CLSIDFromProgID OleSetMenuDescriptor MkParseDisplayName OleSetContainedObject CoCreateInstance IIDFromString StringFromGUID2 CreateStreamOnHGlobal OleInitialize OleUninitialize CoInitialize CoUninitialize GetRunningObjectTable CoGetInstanceFromFile CoGetObject CoInitializeSecurity CoCreateInstanceEx CoSetProxyBlanket VariantChangeType DispCallFunc CreateStdDispatch CreateDispTypeInfo UnRegisterTypeLib UnRegisterTypeLibForUser RegisterTypeLibForUser RegisterTypeLib LoadTypeLibEx VariantCopyInd VariantTimeToSystemTime SysFreeString SafeArrayDestroyDescriptor SafeArrayDestroyData SafeArrayUnaccessData VariantInit VariantClear VariantCopy SysAllocString SafeArrayCreateVector VarR8FromDec SafeArrayAllocDescriptorEx SafeArrayAllocData SysStringLen SafeArrayGetVartype OleLoadPicture QueryPathOfRegTypeLib SysReAllocString SafeArrayAccessData,1
3,34144,7.833415694,1,0,0,258,0,4.044281018,1,720896,_CorExeMain,1
5,0,2.244010169,2,0,0,8462,0,0.901467215,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
5,0,6.219678598,2,0,0,8462,0,1.696503244,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
5,0,4.664650145,2,0,0,8462,0,1.38559521,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
5,0,4.770068857,2,0,0,8462,0,1.406581296,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
5,0,5.849787273,2,0,0,8462,0,1.622524979,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
5,0,5.896529188,2,0,0,8462,0,1.631873362,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
3,34112,6.077133366,1,0,0,258,0,3.616216148,1,3293184,_CorExeMain,1
5,33120,6.211512582,3,0,0,34,0,3.86641564,82,106496,WSAGetLastError WSAStartup __WSAFDIsSet accept bind closesocket connect gethostbyname getpeername getsockname htonl htons ioctlsocket listen ntohl ntohs recvfrom select send sendto setsockopt shutdown socket ___lc_codepage_func ___mb_cur_max_func __getmainargs __iob_func __set_app_type _beginthreadex _errno _ftime64 _gmtime64 _localtime64 _lock _strdup _strerror _strtoi64 _strtoui64 _time64 _unlock abort atexit atoi fclose fflush fopen fputc free getc isspace isxdigit localeconv malloc memcmp memcpy memmove memset perror realloc strchr strerror strlen strstr strtol strtoul system tolower ungetc wcslen CloseHandle DeleteCriticalSection EnterCriticalSection ExitProcess FreeConsole GetCurrentProcessId GetCurrentThreadId InitializeCriticalSection IsDBCSLeadByteEx LeaveCriticalSection MultiByteToWideChar Sleep WideCharToMultiByte,1
10,352,6.345811837,2,0,0,558,0,3.92369247,54,4722688,DeleteCriticalSection EnterCriticalSection GetCurrentProcess GetLastError GetModuleHandleA InitializeCriticalSection LeaveCriticalSection MultiByteToWideChar SetUnhandledExceptionFilter Sleep TlsGetValue VirtualProtect VirtualQuery __C_specific_handler ___lc_codepage_func ___mb_cur_max_func __getmainargs __initenv __iob_func __set_app_type __setusermatherr _amsg_exit _cexit _commode _errno _fmode _initterm _strtoi64 _strtoui64 abort atexit calloc exit fprintf free getc isdigit isleadbyte isspace isxdigit localeconv malloc memcpy memmove memset realloc signal strlen strncmp strtol strtoul tolower ungetc vfprintf,1
5,0,4.977009145,2,0,0,8462,0,1.447969354,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
5,0,4.976966827,2,0,0,8462,0,1.44796089,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
5,0,3.693787804,2,0,0,8462,0,1.191422742,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
3,34112,5.842050791,1,0,0,2,0,3.674474935,1,90112,_CorExeMain,1
5,0,4.124125664,2,0,0,8462,0,1.277490314,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
3,34112,5.261257666,1,0,0,258,0,3.041367345,1,32768,_CorExeMain,1
11,33088,6.910013112,5,5,0,258,1,3.777404551,148,946176,GetACP GetExitCodeProcess CloseHandle LocalFree SizeofResource VirtualProtect QueryPerformanceFrequency VirtualFree GetFullPathNameW GetProcessHeap ExitProcess HeapAlloc GetCPInfoExW RtlUnwind SetFilePointerEx GetCPInfo GetStdHandle GetModuleHandleW FreeLibrary HeapDestroy ReadFile CreateProcessW GetLastError GetModuleFileNameW SetLastError FindResourceW CreateThread CompareStringW GetFileSizeEx LoadLibraryA ResetEvent GetVolumeInformationW GetVersion GetDriveTypeW RaiseException FormatMessageW SwitchToThread GetExitCodeThread GetCurrentThread LoadLibraryExW LockResource GetCurrentThreadId UnhandledExceptionFilter VirtualQuery VirtualQueryEx Sleep EnterCriticalSection LoadResource SuspendThread GetTickCount GetStartupInfoW GetFileAttributesW InitializeCriticalSection GetSystemWindowsDirectoryW GetThreadPriority SetThreadPriority GetCurrentProcess VirtualAlloc GetCommandLineW GetSystemInfo GetTempPathW LeaveCriticalSection GetProcAddress ResumeThread GetVersionExW VerifyVersionInfoW HeapCreate LCMapStringW VerSetConditionMask GetDiskFreeSpaceW FindFirstFileW GetUserDefaultUILanguage lstrlenW SetEndOfFile QueryPerformanceCounter HeapFree WideCharToMultiByte FindClose MultiByteToWideChar LoadLibraryW SetEvent CreateFileW GetLocaleInfoW GetSystemDirectoryW DeleteFileW GetLocalTime WaitForSingleObject WriteFile ExitThread DeleteCriticalSection TlsGetValue GetDateFormatW IsValidLocale TlsSetValue CreateDirectoryW GetSystemDefaultUILanguage EnumCalendarInfoW LocalAlloc GetUserDefaultLangID RemoveDirectoryW CreateEventW SetThreadLocale GetThreadLocale InitCommonControls CreateWindowExW TranslateMessage CharLowerBuffW CallWindowProcW CharUpperW PeekMessageW GetSystemMetrics SetWindowLongW MessageBoxW DestroyWindow CharUpperBuffW CharNextW MsgWaitForMultipleObjects LoadStringW ExitWindowsEx DispatchMessageW SafeArrayPutElement VariantInit VariantClear SysFreeString SafeArrayAccessData SysReAllocStringLen SafeArrayCreate SafeArrayGetElement SysAllocStringLen SafeArrayUnaccessData SafeArrayPtrOfIndex VariantCopy SafeArrayGetUBound SafeArrayGetLBound VariantChangeType ConvertStringSecurityDescriptorToSecurityDescriptorW OpenThreadToken AdjustTokenPrivileges LookupPrivilegeValueW RegOpenKeyExW OpenProcessToken FreeSid AllocateAndInitializeSid EqualSid RegQueryValueExW GetTokenInformation ConvertSidToStringSidW RegCloseKey,1
5,0,4.337766752,2,0,0,8462,0,1.320218532,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
5,0,6.268901204,2,0,0,8462,0,1.706347766,13,5267456,CloseHandle WriteFile CreateFileA SizeofResource LockResource LoadResource FindResourceA CreateProcessA free _initterm malloc _adjust_fdiv sprintf,1
10,320,7.995682163,2,2,0,8974,0,3.70735359,43,520192,ConvertThreadToFiber CreateFiber DeleteCriticalSection EnterCriticalSection GetLastError GetModuleHandleW GetProcAddress InitializeCriticalSection IsDBCSLeadByteEx LeaveCriticalSection MultiByteToWideChar Sleep SwitchToFiber TlsGetValue VirtualAlloc VirtualProtect VirtualQuery WideCharToMultiByte __mb_cur_max _amsg_exit _errno _initterm _iob _lock _unlock abort atoi calloc fputc free fwrite localeconv malloc memcpy memset realloc setlocale strchr strerror strlen strncmp vfprintf wcslen,1
9,352,7.999390957,3,2,0,558,0,4.363100413,132,13004800,CloseHandle CopyFileA CreateProcessA CreateToolhelp32Snapshot DeleteCriticalSection DeleteProcThreadAttributeList EnterCriticalSection ExitProcess FormatMessageA GetConsoleWindow GetEnvironmentVariableA GetFileAttributesA GetLastError GetModuleFileNameA GetModuleHandleA GetProcAddress GetProcessHeap GetSystemTimeAsFileTime GetThreadId HeapAlloc InitializeConditionVariable InitializeCriticalSection InitializeProcThreadAttributeList IsDBCSLeadByteEx LeaveCriticalSection LoadLibraryW LocalFree MultiByteToWideChar OpenProcess Process32First Process32Next RaiseException RtlCaptureContext RtlLookupFunctionEntry RtlUnwindEx RtlVirtualUnwind SetFileAttributesA SetLastError SetUnhandledExceptionFilter Sleep SleepConditionVariableCS TlsAlloc TlsFree TlsGetValue TlsSetValue TryEnterCriticalSection UpdateProcThreadAttribute VirtualProtect VirtualQuery WakeAllConditionVariable WakeConditionVariable WideCharToMultiByte __C_specific_handler ___lc_codepage_func ___mb_cur_max_func __getmainargs __initenv __iob_func __set_app_type __setusermatherr _amsg_exit _cexit _commode _errno _filelengthi64 _fileno _fmode _fstat64 _get_osfhandle _initterm _lock _lseeki64 _time64 _unlock _wfopen abort atexit calloc exit fclose fflush fgetpos fopen fprintf fputc fputs fread free fsetpos fwrite getc getenv getwc iswctype localeconv malloc memchr memcmp memcpy memmove memset putc putwc rand realloc setlocale setvbuf signal srand strchr strcmp strcoll strerror strftime strlen strncmp strtoul strxfrm towlower towupper ungetc ungetwc vfprintf wcscoll wcsftime wcslen wcsxfrm _write _read _fileno _fdopen ShowWindow,1
